tempo,altura
6.28,0.159
6.32,0.159
6.36,0.159
6.4,0.159
6.44,0.159
6.48,0.159
6.52,0.159
6.56,0.159
6.6,0.159
6.64,0.159
6.68,0.158
6.72,0.157
6.76,0.155
6.8,0.153
6.84,0.15
6.88,0.146
6.92,0.141
6.96,0.135
7,0.13
7.04,0.124
7.08,0.116
7.12,0.11
7.16,0.101
7.2,0.09453
7.24,0.08578
7.28,0.07381
7.32,0.06077
7.36,0.05434
7.4,0.04148
7.44,0.03022
7.48,0.017
7.52,0.002892
7.56,0.001105
7.6,-0.0001452
7.64,0.000212
7.68,0.000212
